For Account:,#####6267,,,,,,,
,,,,,,,,
,,,,,,,,
TransactionDate,TransactionType,SecurityType,Symbol,Quantity,Amount,Price,Commission,Description
1/3/2024,Bought To Cover,OPTN,SPY Jan 08 '24 $475 Call,3,-121.53,0.4,1.53,SPY Jan 08 '24 $475 Call
1/3/2024,Sold Short,OPTN,SPY Jan 09 '24 $472 Call,-3,394.45,1.32,1.54,SPY Jan 09 '24 $472 Call
1/2/2024,Sold Short,OPTN,SPY Jan 08 '24 $475 Call,-3,394.45,1.32,1.54,SPY Jan 08 '24 $475 Call
1/2/2024,Option Expiration,OPTN,SPY Dec 29 '23 $479 Call,3,0,0,0,SPY Dec 29 '23 $479 Call
12/29/2023,Interest,MMF,CBP,-0.11,0.11,0,0,CASH BALANCE PROGRAM (Period 12/01-12/31)
12/26/2023,Bought To Cover,OPTN,SPY Dec 29 '23 $475 Call,3,-766.53,2.55,1.53,SPY Dec 29 '23 $475 Call
12/26/2023,Sold Short,OPTN,SPY Dec 29 '23 $479 Call,-3,268.45,0.9,1.54,SPY Dec 29 '23 $479 Call
12/21/2023,Sold Short,OPTN,SPY Dec 29 '23 $475 Call,-3,493.45,1.65,1.54,SPY Dec 29 '23 $475 Call
12/18/2023,Bought To Open,OPTN,SPY Dec 20 '24 $425 Call,3,-22195.53,73.98,1.53,SPY Dec 20 '24 $425 Call
12/18/2023,Sold To Close,OPTN,SPY Dec 20 '24 $415 Call,-3,24610.26,82.04,1.73,SPY Dec 20 '24 $415 Call
12/1/2023,Bought To Cover,OPTN,SPY Dec 08 '23 $457 Call,3,-1180.53,3.93,1.53,SPY Dec 08 '23 $457 Call
11/30/2023,Interest,MMF,CBP,-0.09,0.09,0,0,CASH BALANCE PROGRAM (Period 11/01-11/30)
11/30/2023,Bought To Cover,OPTN,SPY Dec 08 '23 $460 Call,3,-268.53,0.89,1.53,SPY Dec 08 '23 $460 Call
11/30/2023,Sold Short,OPTN,SPY Dec 08 '23 $457 Call,-3,535.45,1.79,1.54,SPY Dec 08 '23 $457 Call
11/29/2023,Bought To Open,OPTN,SPY Dec 20 '24 $415 Call,3,-20623.53,68.74,1.53,SPY Dec 20 '24 $415 Call
11/29/2023,Sold To Close,OPTN,SPY Sep 20 '24 $400 Call,-3,22507.27,75.03,1.72,SPY Sep 20 '24 $400 Call
11/29/2023,Sold Short,OPTN,SPY Dec 08 '23 $460 Call,-3,514.45,1.72,1.54,SPY Dec 08 '23 $460 Call
11/29/2023,Bought To Cover,OPTN,SPY Nov 30 '23 $458 Call,3,-184.53,0.61,1.53,SPY Nov 30 '23 $458 Call
11/22/2023,Sold Short,OPTN,SPY Nov 30 '23 $458 Call,-3,409.45,1.37,1.54,SPY Nov 30 '23 $458 Call
11/22/2023,Bought To Cover,OPTN,SPY Nov 30 '23 $456 Call,3,-682.53,2.27,1.53,SPY Nov 30 '23 $456 Call
11/22/2023,Sold Short,OPTN,SPY Nov 30 '23 $456 Call,-3,667.45,2.23,1.54,SPY Nov 30 '23 $456 Call
11/20/2023,Bought To Cover,OPTN,SPY Nov 27 '23 $454 Call,3,-727.53,2.42,1.53,SPY Nov 27 '23 $454 Call
11/15/2023,Sold Short,OPTN,SPY Nov 27 '23 $454 Call,-3,577.45,1.93,1.54,SPY Nov 27 '23 $454 Call
11/15/2023,Bought To Cover,OPTN,SPY Nov 17 '23 $462 Call,3,-12.03,0.04,0.03,SPY Nov 17 '23 $462 Call
11/14/2023,Bought To Cover,OPTN,SPY Nov 17 '23 $444 Call,3,-1663.53,5.54,1.53,SPY Nov 17 '23 $444 Call
11/14/2023,Sold Short,OPTN,SPY Nov 17 '23 $462 Call,-3,10.45,0.04,1.54,SPY Nov 17 '23 $462 Call
11/10/2023,Bought To Cover,OPTN,SPY Nov 17 '23 $440 Call,3,-1051.53,3.5,1.53,SPY Nov 17 '23 $440 Call
11/10/2023,Sold Short,OPTN,SPY Nov 17 '23 $444 Call,-3,463.45,1.55,1.54,SPY Nov 17 '23 $444 Call
11/10/2023,Sold Short,OPTN,SPY Nov 17 '23 $440 Call,-3,562.45,1.88,1.54,SPY Nov 17 '23 $440 Call
11/10/2023,Bought To Cover,OPTN,SPY Nov 14 '23 $437 Call,3,-691.53,2.3,1.53,SPY Nov 14 '23 $437 Call
11/6/2023,Sold Short,OPTN,SPY Nov 14 '23 $437 Call,-3,685.45,2.29,1.54,SPY Nov 14 '23 $437 Call
11/6/2023,Bought To Cover,OPTN,SPY Nov 13 '23 $440 Call,3,-265.53,0.88,1.53,SPY Nov 13 '23 $440 Call
11/3/2023,Bought To Cover,OPTN,SPY Nov 10 '23 $434 Call,3,-1126.53,3.75,1.53,SPY Nov 10 '23 $434 Call
11/3/2023,Sold Short,OPTN,SPY Nov 13 '23 $440 Call,-3,394.45,1.32,1.54,SPY Nov 13 '23 $440 Call
11/2/2023,Bought To Cover,OPTN,SPY Nov 03 '23 $424 Call,3,-1903.53,6.34,1.53,SPY Nov 03 '23 $424 Call
11/2/2023,Sold Short,OPTN,SPY Nov 10 '23 $434 Call,-3,580.45,1.94,1.54,SPY Nov 10 '23 $434 Call
11/1/2023,Bought To Cover,OPTN,SPY Nov 03 '23 $422 Call,3,-619.53,2.06,1.53,SPY Nov 03 '23 $422 Call
11/1/2023,Sold Short,OPTN,SPY Nov 03 '23 $424 Call,-3,379.45,1.27,1.54,SPY Nov 03 '23 $424 Call
10/31/2023,Interest,MMF,CBP,0,0.1,0,0,CASH BALANCE PROGRAM (Period 10/01-10/31)
10/31/2023,Bought To Cover,OPTN,SPY Nov 03 '23 $419 Call,3,-892.53,2.97,1.53,SPY Nov 03 '23 $419 Call
10/31/2023,Sold Short,OPTN,SPY Nov 03 '23 $422 Call,-3,484.45,1.62,1.54,SPY Nov 03 '23 $422 Call
10/30/2023,Bought To Cover,OPTN,SPY Nov 01 '23 $417 Call,3,-685.53,2.28,1.53,SPY Nov 01 '23 $417 Call
10/30/2023,Sold Short,OPTN,SPY Nov 03 '23 $419 Call,-3,730.45,2.44,1.54,SPY Nov 03 '23 $419 Call
10/26/2023,Sold Short,OPTN,SPY Nov 01 '23 $417 Call,-3,715.45,2.39,1.54,SPY Nov 01 '23 $417 Call
10/26/2023,Bought To Cover,OPTN,SPY Nov 01 '23 $422 Call,3,-292.53,0.97,1.53,SPY Nov 01 '23 $422 Call
10/25/2023,Bought To Cover,OPTN,SPY Nov 02 '23 $427 Call,3,-451.53,1.5,1.53,SPY Nov 02 '23 $427 Call
10/25/2023,Sold Short,OPTN,SPY Nov 01 '23 $422 Call,-3,859.45,2.87,1.54,SPY Nov 01 '23 $422 Call
10/24/2023,Sold Short,OPTN,SPY Nov 02 '23 $427 Call,-3,1006.45,3.36,1.54,SPY Nov 02 '23 $427 Call
10/24/2023,Bought To Cover,OPTN,SPY Nov 01 '23 $425 Call,3,-1186.53,3.95,1.53,SPY Nov 01 '23 $425 Call
10/23/2023,Sold Short,OPTN,SPY Nov 01 '23 $425 Call,-3,922.45,3.08,1.54,SPY Nov 01 '23 $425 Call
10/23/2023,Bought To Cover,OPTN,SPY Nov 01 '23 $427 Call,3,-691.53,2.3,1.53,SPY Nov 01 '23 $427 Call
10/23/2023,Sold Short,OPTN,SPY Nov 01 '23 $427 Call,-3,1042.45,3.48,1.54,SPY Nov 01 '23 $427 Call
10/23/2023,Bought To Cover,OPTN,SPY Oct 30 '23 $425 Call,3,-1093.53,3.64,1.53,SPY Oct 30 '23 $425 Call
10/20/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $429 Call,3,-139.53,0.46,1.53,SPY Oct 23 '23 $429 Call
10/20/2023,Sold Short,OPTN,SPY Oct 30 '23 $425 Call,-3,1252.44,4.18,1.55,SPY Oct 30 '23 $425 Call
10/19/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $431 Call,3,-316.53,1.05,1.53,SPY Oct 23 '23 $431 Call
10/19/2023,Sold Short,OPTN,SPY Oct 23 '23 $429 Call,-3,514.45,1.72,1.54,SPY Oct 23 '23 $429 Call
10/19/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $433 Call,3,-403.53,1.34,1.53,SPY Oct 23 '23 $433 Call
10/19/2023,Sold Short,OPTN,SPY Oct 23 '23 $431 Call,-3,637.45,2.13,1.54,SPY Oct 23 '23 $431 Call
10/18/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $435 Call,3,-412.53,1.37,1.53,SPY Oct 23 '23 $435 Call
10/18/2023,Sold Short,OPTN,SPY Oct 23 '23 $433 Call,-3,631.45,2.11,1.54,SPY Oct 23 '23 $433 Call
10/18/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $436 Call,3,-616.53,2.05,1.53,SPY Oct 23 '23 $436 Call
10/18/2023,Sold Short,OPTN,SPY Oct 23 '23 $435 Call,-3,748.45,2.5,1.54,SPY Oct 23 '23 $435 Call
10/18/2023,Sold Short,OPTN,SPY Oct 23 '23 $436 Call,-3,604.45,2.02,1.54,SPY Oct 23 '23 $436 Call
10/18/2023,Bought To Cover,OPTN,SPY Oct 23 '23 $438 Call,3,-388.53,1.29,1.53,SPY Oct 23 '23 $438 Call
10/16/2023,Bought To Cover,OPTN,SPY Oct 20 '23 $435 Call,3,-1261.53,4.2,1.53,SPY Oct 20 '23 $435 Call
10/16/2023,Sold Short,OPTN,SPY Oct 23 '23 $438 Call,-3,847.45,2.83,1.54,SPY Oct 23 '23 $438 Call
10/12/2023,Sold Short,OPTN,SPY Oct 20 '23 $435 Call,-3,898.45,3,1.54,SPY Oct 20 '23 $435 Call
10/12/2023,Bought To Cover,OPTN,SPY Oct 18 '23 $438 Call,3,-331.53,1.1,1.53,SPY Oct 18 '23 $438 Call
10/10/2023,Bought To Cover,OPTN,SPY Oct 13 '23 $434 Call,3,-1129.53,3.76,1.53,SPY Oct 13 '23 $434 Call
10/10/2023,Sold Short,OPTN,SPY Oct 18 '23 $438 Call,-3,793.45,2.65,1.54,SPY Oct 18 '23 $438 Call
10/9/2023,Sold Short,OPTN,SPY Oct 13 '23 $434 Call,-3,751.45,2.51,1.54,SPY Oct 13 '23 $434 Call
10/9/2023,Bought To Cover,OPTN,SPY Oct 13 '23 $429 Call,3,-1636.53,5.45,1.53,SPY Oct 13 '23 $429 Call
10/9/2023,Sold Short,OPTN,SPY Oct 13 '23 $429 Call,-3,865.45,2.89,1.54,SPY Oct 13 '23 $429 Call
10/9/2023,Bought To Cover,OPTN,SPY Oct 09 '23 $429 Call,3,-124.53,0.41,1.53,SPY Oct 09 '23 $429 Call
10/6/2023,Sold Short,OPTN,SPY Oct 09 '23 $429 Call,-3,493.45,1.65,1.54,SPY Oct 09 '23 $429 Call
10/6/2023,Bought To Cover,OPTN,SPY Oct 09 '23 $427 Call,3,-832.53,2.77,1.53,SPY Oct 09 '23 $427 Call
10/4/2023,Sold Short,OPTN,SPY Oct 09 '23 $427 Call,-3,637.45,2.13,1.54,SPY Oct 09 '23 $427 Call
10/4/2023,Bought To Cover,OPTN,SPY Oct 09 '23 $425 Call,3,-949.53,3.16,1.53,SPY Oct 09 '23 $425 Call
10/3/2023,Bought To Cover,OPTN,SPY Oct 06 '23 $433 Call,3,-70.53,0.23,1.53,SPY Oct 06 '23 $433 Call
10/3/2023,Sold Short,OPTN,SPY Oct 09 '23 $425 Call,-3,682.45,2.28,1.54,SPY Oct 09 '23 $425 Call
9/29/2023,Interest,MMF,CBP,0,0.11,0,0,CASH BALANCE PROGRAM (Period 09/05-09/30)
9/29/2023,Bought To Cover,OPTN,SPY Sep 29 '23 $430 Call,1,-67.51,0.67,0.51,SPY Sep 29 '23 $430 Call
9/29/2023,Sold Short,OPTN,SPY Oct 06 '23 $433 Call,-1,191.48,1.92,0.52,SPY Oct 06 '23 $433 Call
9/29/2023,Bought To Cover,OPTN,SPY Sep 29 '23 $430 Call,1,-68.51,0.68,0.51,SPY Sep 29 '23 $430 Call
9/29/2023,Bought To Cover,OPTN,SPY Sep 29 '23 $430 Call,1,-67.51,0.67,0.51,SPY Sep 29 '23 $430 Call
9/29/2023,Sold Short,OPTN,SPY Oct 06 '23 $433 Call,-1,191.48,1.92,0.52,SPY Oct 06 '23 $433 Call
9/29/2023,Sold Short,OPTN,SPY Oct 06 '23 $433 Call,-1,192.48,1.93,0.52,SPY Oct 06 '23 $433 Call
9/26/2023,Bought To Cover,OPTN,SPY Sep 29 '23 $432 Call,3,-376.53,1.25,1.53,SPY Sep 29 '23 $432 Call
9/26/2023,Sold Short,OPTN,SPY Sep 29 '23 $430 Call,-3,601.45,2.01,1.54,SPY Sep 29 '23 $430 Call
9/26/2023,Bought To Cover,OPTN,SPY Sep 27 '23 $433 Call,3,-202.53,0.67,1.53,SPY Sep 27 '23 $433 Call
9/26/2023,Sold Short,OPTN,SPY Sep 29 '23 $432 Call,-3,619.45,2.07,1.54,SPY Sep 29 '23 $432 Call
9/25/2023,Bought To Open,OPTN,SPY Sep 20 '24 $400 Call,1,-6271.51,62.71,0.51,SPY Sep 20 '24 $400 Call
9/25/2023,Sold Short,OPTN,SPY Sep 27 '23 $433 Call,-1,148.48,1.49,0.52,SPY Sep 27 '23 $433 Call
9/22/2023,Bought To Cover,OPTN,SPY Sep 26 '23 $436 Call,2,-85.02,0.42,1.02,SPY Sep 26 '23 $436 Call
9/22/2023,Sold Short,OPTN,SPY Sep 27 '23 $433 Call,-2,328.97,1.65,1.03,SPY Sep 27 '23 $433 Call
9/21/2023,Bought To Cover,OPTN,SPY Sep 25 '23 $440 Call,1,-34.51,0.34,0.51,SPY Sep 25 '23 $440 Call
9/21/2023,Sold Short,OPTN,SPY Sep 26 '23 $436 Call,-1,171.48,1.72,0.52,SPY Sep 26 '23 $436 Call
9/21/2023,Bought To Cover,OPTN,SPY Sep 25 '23 $440 Call,1,-34.51,0.34,0.51,SPY Sep 25 '23 $440 Call
9/21/2023,Sold Short,OPTN,SPY Sep 26 '23 $436 Call,-1,171.48,1.72,0.52,SPY Sep 26 '23 $436 Call
9/20/2023,Sold Short,OPTN,SPY Sep 25 '23 $440 Call,-2,340.97,1.71,1.03,SPY Sep 25 '23 $440 Call
9/20/2023,Bought To Cover,OPTN,SPY Sep 22 '23 $445 Call,2,-39.02,0.19,1.02,SPY Sep 22 '23 $445 Call
9/19/2023,Bought To Cover,OPTN,SPY Sep 22 '23 $447.50 Call,2,-109.02,0.54,1.02,SPY Sep 22 '23 $447.50 Call
9/19/2023,Sold Short,OPTN,SPY Sep 22 '23 $445 Call,-2,248.97,1.25,1.03,SPY Sep 22 '23 $445 Call
9/15/2023,Bought To Cover,OPTN,SPY Sep 22 '23 $450 Call,1,-88.51,0.88,0.51,SPY Sep 22 '23 $450 Call
9/15/2023,Bought To Cover,OPTN,SPY Sep 22 '23 $450 Call,1,-88.51,0.88,0.51,SPY Sep 22 '23 $450 Call
9/15/2023,Sold Short,OPTN,SPY Sep 22 '23 $447.50 Call,-1,164.48,1.65,0.52,SPY Sep 22 '23 $447.50 Call
9/15/2023,Sold Short,OPTN,SPY Sep 22 '23 $447.50 Call,-1,164.48,1.65,0.52,SPY Sep 22 '23 $447.50 Call
9/13/2023,Bought To Cover,OPTN,SPY Sep 15 '23 $450 Call,2,-91.02,0.45,1.02,SPY Sep 15 '23 $450 Call
9/13/2023,Sold Short,OPTN,SPY Sep 22 '23 $450 Call,-2,320.97,1.61,1.03,SPY Sep 22 '23 $450 Call
9/11/2023,Sold Short,OPTN,SPY Sep 15 '23 $450 Call,-2,262.97,1.32,1.03,SPY Sep 15 '23 $450 Call
9/11/2023,Bought To Cover,OPTN,SPY Sep 15 '23 $449 Call,2,-353.02,1.76,1.02,SPY Sep 15 '23 $449 Call
9/6/2023,Sold Short,OPTN,SPY Sep 15 '23 $449 Call,-2,360.97,1.81,1.03,SPY Sep 15 '23 $449 Call
9/6/2023,Bought To Cover,OPTN,SPY Sep 15 '23 $455 Call,2,-77.02,0.38,1.02,SPY Sep 15 '23 $455 Call
9/5/2023,Sold Short,OPTN,SPY Sep 15 '23 $455 Call,-2,302.97,1.52,1.03,SPY Sep 15 '23 $455 Call
9/5/2023,Bought To Cover,OPTN,SPY Sep 05 '23 $450 Call,2,-177.02,0.88,1.02,SPY Sep 05 '23 $450 Call
9/1/2023,Interest,BOND,00099A109,0,0.04,0,0,INTEREST ON CASH BALANCE      AT  0.009% 08/26 THRU 08/31   APY  0.0099%
8/30/2023,Sold Short,OPTN,SPY Sep 05 '23 $450 Call,-1,288.48,2.89,0.5,SPY Sep 05 '23 $450 Call
8/30/2023,Bought To Open,OPTN,SPY Sep 20 '24 $400 Call,1,-7897.51,78.97,0.5,SPY Sep 20 '24 $400 Call
8/30/2023,Sold Short,OPTN,SPY Sep 05 '23 $450 Call,-1,287.48,2.88,0.5,SPY Sep 05 '23 $450 Call
8/30/2023,Bought To Cover,OPTN,SPY Sep 01 '23 $445 Call,1,-636.51,6.36,0.5,SPY Sep 01 '23 $445 Call
8/29/2023,Journal,UNKNOWN, ,0,0.03,0,0,TRANSFER BAL TO MARGIN
8/29/2023,Journal,UNKNOWN, ,0,-0.03,0,0,TRANSFER BAL FROM CASH
8/28/2023,Interest,BOND,00099A109,0,0.03,0,0,INTEREST ON CASH BALANCE      AT  0.009% 07/26 THRU 08/25   APY  0.0099%
8/25/2023,Transfer,UNKNOWN, ,0,20000,0,0,ACH DEPOSIT                   REFID:87542241906;
8/24/2023,Bought To Cover,OPTN,SPY Aug 28 '23 $440 Call,1,-475.51,4.75,0.5,SPY Aug 28 '23 $440 Call
8/24/2023,Sold Short,OPTN,SPY Sep 01 '23 $445 Call,-1,319.48,3.2,0.5,SPY Sep 01 '23 $445 Call
8/18/2023,Sold Short,OPTN,SPY Aug 28 '23 $440 Call,-1,262.48,2.63,0.5,SPY Aug 28 '23 $440 Call
8/18/2023,Bought To Cover,OPTN,SPY Aug 25 '23 $445 Call,1,-78.51,0.78,0.5,SPY Aug 25 '23 $445 Call
8/16/2023,Bought To Cover,OPTN,SPY Aug 18 '23 $450 Call,1,-15.51,0.15,0.5,SPY Aug 18 '23 $450 Call
8/16/2023,Sold Short,OPTN,SPY Aug 25 '23 $445 Call,-1,303.48,3.04,0.5,SPY Aug 25 '23 $445 Call
8/8/2023,Bought To Cover,OPTN,SPY Aug 11 '23 $453 Call,1,-49.51,0.49,0.5,SPY Aug 11 '23 $453 Call
8/8/2023,Sold Short,OPTN,SPY Aug 18 '23 $450 Call,-1,275.48,2.76,0.5,SPY Aug 18 '23 $450 Call
8/2/2023,Sold Short,OPTN,SPY Aug 11 '23 $453 Call,-1,357.48,3.58,0.5,SPY Aug 11 '23 $453 Call
8/2/2023,Bought To Cover,OPTN,SPY Aug 04 '23 $458 Call,1,-36.51,0.36,0.5,SPY Aug 04 '23 $458 Call
7/28/2023,Bought To Cover,OPTN,SPY Aug 04 '23 $454 Call,1,-519.51,5.19,0.5,SPY Aug 04 '23 $454 Call
7/28/2023,Sold Short,OPTN,SPY Aug 04 '23 $458 Call,-1,258.48,2.59,0.5,SPY Aug 04 '23 $458 Call
7/27/2023,Sold Short,OPTN,SPY Aug 04 '23 $454 Call,-1,269.48,2.7,0.5,SPY Aug 04 '23 $454 Call
7/27/2023,Bought To Cover,OPTN,SPY Jul 28 '23 $458 Call,1,-15.51,0.15,0.5,SPY Jul 28 '23 $458 Call
7/27/2023,Bought To Cover,OPTN,SPY Jul 28 '23 $456 Call,1,-256.51,2.56,0.5,SPY Jul 28 '23 $456 Call
7/27/2023,Sold Short,OPTN,SPY Jul 28 '23 $458 Call,-1,128.48,1.29,0.5,SPY Jul 28 '23 $458 Call
7/27/2023,Journal,UNKNOWN, ,0,0.02,0,0,TRANSFER BAL TO MARGIN
7/27/2023,Journal,UNKNOWN, ,0,-0.02,0,0,TRANSFER BAL FROM CASH
7/26/2023,Interest,BOND,00099A109,0,0.02,0,0,INTEREST ON CASH BALANCE      AT  0.009% 06/26 THRU 07/25   APY  0.0099%
7/19/2023,Bought To Cover,OPTN,SPY Aug 01 '23 $454 Call,1,-551.51,5.51,0.5,SPY Aug 01 '23 $454 Call
7/19/2023,Sold Short,OPTN,SPY Jul 28 '23 $456 Call,-1,381.48,3.82,0.5,SPY Jul 28 '23 $456 Call
7/18/2023,Sold Short,OPTN,SPY Aug 01 '23 $454 Call,-1,384.48,3.85,0.5,SPY Aug 01 '23 $454 Call
7/18/2023,Bought To Cover,OPTN,SPY Jul 28 '23 $451 Call,1,-515.51,5.15,0.5,SPY Jul 28 '23 $451 Call
7/17/2023,Bought To Cover,OPTN,SPY Jul 21 '23 $448 Call,1,-422.51,4.22,0.5,SPY Jul 21 '23 $448 Call
7/17/2023,Sold Short,OPTN,SPY Jul 28 '23 $451 Call,-1,402.48,4.03,0.5,SPY Jul 28 '23 $451 Call
7/12/2023,Bought To Cover,OPTN,SPY Jul 14 '23 $440 Call,1,-673.51,6.73,0.5,SPY Jul 14 '23 $440 Call
7/12/2023,Sold Short,OPTN,SPY Jul 21 '23 $448 Call,-1,243.48,2.44,0.5,SPY Jul 21 '23 $448 Call
7/6/2023,Sold Short,OPTN,SPY Jul 14 '23 $440 Call,-1,255.48,2.56,0.5,SPY Jul 14 '23 $440 Call
7/6/2023,Bought To Cover,OPTN,SPY Jul 14 '23 $445 Call,1,-83.51,0.83,0.5,SPY Jul 14 '23 $445 Call
7/5/2023,Sold Short,OPTN,SPY Jul 14 '23 $445 Call,-1,255.48,2.56,0.5,SPY Jul 14 '23 $445 Call
7/5/2023,Bought To Cover,OPTN,SPY Jul 05 '23 $440 Call,1,-342.51,3.42,0.5,SPY Jul 05 '23 $440 Call
6/27/2023,Sold Short,OPTN,SPY Jul 05 '23 $440 Call,-1,108.48,1.09,0.5,SPY Jul 05 '23 $440 Call
6/27/2023,Bought To Cover,OPTN,SPY Jul 05 '23 $437 Call,1,-228.51,2.28,0.5,SPY Jul 05 '23 $437 Call
6/27/2023,Journal,UNKNOWN, ,0,0.03,0,0,TRANSFER BAL TO MARGIN
6/27/2023,Journal,UNKNOWN, ,0,-0.03,0,0,TRANSFER BAL FROM CASH
6/26/2023,Interest,BOND,00099A109,0,0.03,0,0,INTEREST ON CASH BALANCE      AT  0.009% 05/26 THRU 06/25   APY  0.0099%
6/23/2023,Bought To Cover,OPTN,SPY Jun 28 '23 $437 Call,1,-91.51,0.91,0.5,SPY Jun 28 '23 $437 Call
6/23/2023,Sold Short,OPTN,SPY Jul 05 '23 $437 Call,-1,193.48,1.94,0.5,SPY Jul 05 '23 $437 Call
6/21/2023,Bought To Cover,OPTN,SPY Jun 27 '23 $440 Call,1,-79.51,0.79,0.5,SPY Jun 27 '23 $440 Call
6/21/2023,Sold Short,OPTN,SPY Jun 28 '23 $437 Call,-1,197.48,1.98,0.5,SPY Jun 28 '23 $437 Call
6/13/2023,Bought To Open,OPTN,SPY Sep 20 '24 $400 Call,1,-7048.51,70.48,0.5,SPY Sep 20 '24 $400 Call
6/13/2023,Sold To Close,OPTN,SPY Jun 21 '24 $380 Call,-1,8087.42,80.88,0.5,SPY Jun 21 '24 $380 Call
6/13/2023,Bought To Cover,OPTN,SPY Jun 15 '23 $432 Call,1,-591.51,5.91,0.5,SPY Jun 15 '23 $432 Call
6/13/2023,Sold Short,OPTN,SPY Jun 27 '23 $440 Call,-1,230.48,2.31,0.5,SPY Jun 27 '23 $440 Call
6/12/2023,Bought To Cover,OPTN,SPY Jun 14 '23 $427 Call,1,-539.51,5.39,0.5,SPY Jun 14 '23 $427 Call
6/12/2023,Sold Short,OPTN,SPY Jun 15 '23 $432 Call,-1,253.48,2.54,0.5,SPY Jun 15 '23 $432 Call
6/7/2023,Bought To Cover,OPTN,SPY Jun 09 '23 $428 Call,1,-97.51,0.97,0.5,SPY Jun 09 '23 $428 Call
6/7/2023,Sold Short,OPTN,SPY Jun 14 '23 $427 Call,-1,276.48,2.77,0.5,SPY Jun 14 '23 $427 Call
6/5/2023,Sold Short,OPTN,SPY Jun 09 '23 $428 Call,-1,188.48,1.89,0.5,SPY Jun 09 '23 $428 Call
6/5/2023,Bought To Cover,OPTN,SPY Jun 06 '23 $419 Call,1,-819.51,8.19,0.5,SPY Jun 06 '23 $419 Call
5/30/2023,Journal,UNKNOWN, ,0,0.02,0,0,TRANSFER BAL TO MARGIN
5/30/2023,Journal,UNKNOWN, ,0,-0.02,0,0,TRANSFER BAL FROM CASH
5/26/2023,Sold Short,OPTN,SPY Jun 06 '23 $419 Call,-1,419.48,4.2,0.5,SPY Jun 06 '23 $419 Call
5/26/2023,Bought To Cover,OPTN,SPY May 31 '23 $414 Call,1,-604.51,6.04,0.5,SPY May 31 '23 $414 Call
5/26/2023,Interest,BOND,00099A109,0,0.02,0,0,INTEREST ON CASH BALANCE      AT  0.009% 04/26 THRU 05/25   APY  0.0099%
5/24/2023,Sold Short,OPTN,SPY May 31 '23 $414 Call,-1,202.48,2.03,0.5,SPY May 31 '23 $414 Call
5/24/2023,Bought To Cover,OPTN,SPY May 26 '23 $416 Call,1,-54.51,0.54,0.5,SPY May 26 '23 $416 Call
5/23/2023,Bought To Cover,OPTN,SPY May 26 '23 $420 Call,1,-46.51,0.46,0.5,SPY May 26 '23 $420 Call
5/23/2023,Sold Short,OPTN,SPY May 26 '23 $416 Call,-1,166.48,1.67,0.5,SPY May 26 '23 $416 Call
5/22/2023,Sold To Close,OPTN,SPY Mar 15 '24 $360 Call,-1,7837.42,78.38,0.5,SPY Mar 15 '24 $360 Call
5/22/2023,Bought To Open,OPTN,SPY Jun 21 '24 $380 Call,1,-6813.51,68.13,0.5,SPY Jun 21 '24 $380 Call
5/22/2023,Bought To Cover,OPTN,SPY May 25 '23 $415 Call,1,-528.51,5.28,0.5,SPY May 25 '23 $415 Call
5/22/2023,Sold Short,OPTN,SPY May 26 '23 $420 Call,-1,226.48,2.27,0.5,SPY May 26 '23 $420 Call
5/22/2023,Option Expiration,OPTN,UCO May 19 '23 $26 Call,-3,0,0,0,UCO May 19 '23 $26 Call
5/17/2023,Sold Short,OPTN,SPY May 25 '23 $415 Call,-1,359.48,3.6,0.5,SPY May 25 '23 $415 Call
5/17/2023,Bought To Cover,OPTN,SPY May 24 '23 $413 Call,1,-458.51,4.58,0.5,SPY May 24 '23 $413 Call
5/16/2023,Bought To Cover,OPTN,SPY May 18 '23 $413 Call,1,-98.51,0.98,0.5,SPY May 18 '23 $413 Call
5/16/2023,Sold Short,OPTN,SPY May 24 '23 $413 Call,-1,244.48,2.45,0.5,SPY May 24 '23 $413 Call
5/12/2023,Bought To Cover,OPTN,SPY May 17 '23 $415 Call,1,-55.51,0.55,0.5,SPY May 17 '23 $415 Call
5/12/2023,Sold Short,OPTN,SPY May 18 '23 $413 Call,-1,146.48,1.47,0.5,SPY May 18 '23 $413 Call
5/10/2023,Bought To Cover,OPTN,SPY May 11 '23 $412 Call,1,-174.51,1.74,0.5,SPY May 11 '23 $412 Call
5/10/2023,Sold Short,OPTN,SPY May 17 '23 $415 Call,-1,179.48,1.8,0.5,SPY May 17 '23 $415 Call
5/5/2023,Bought To Cover,OPTN,SPY May 10 '23 $409 Call,1,-494.51,4.94,0.5,SPY May 10 '23 $409 Call
5/5/2023,Sold Short,OPTN,SPY May 11 '23 $412 Call,-1,332.48,3.33,0.5,SPY May 11 '23 $412 Call
5/4/2023,Bought To Cover,OPTN,SPY May 05 '23 $415 Call,1,-5.01,0.05,0,SPY May 05 '23 $415 Call
5/4/2023,Sold Short,OPTN,SPY May 10 '23 $409 Call,-1,217.48,2.18,0.5,SPY May 10 '23 $409 Call
4/27/2023,Sold Short,OPTN,SPY May 05 '23 $415 Call,-1,168.48,1.69,0.5,SPY May 05 '23 $415 Call
4/27/2023,Bought To Cover,OPTN,SPY May 02 '23 $412 Call,1,-128.51,1.28,0.5,SPY May 02 '23 $412 Call
